0.499384 1.88643e-11 1826930
0.500693 1.83795e-11 1840022
0.502002 1.78037e-11 1850346
0.503311 1.73729e-11 1857578
0.504620 1.6865e-11 1871142
0.505929 1.62762e-11 1871890
0.507238 1.58842e-11 1889250
0.508547 1.5355e-11 1894050
0.509856 1.49763e-11 1911922
0.511165 1.44648e-11 1910590
0.512474 1.40946e-11 1929242
0.513783 1.37116e-11 1938076
0.515092 1.32651e-11 1942324
0.516401 1.28777e-11 1953074
0.517710 1.25678e-11 1968122
0.519019 1.22021e-11 1976166
0.520328 1.18178e-11 1982226
0.521637 1.14968e-11 1998946
0.522946 1.11696e-11 2005222
0.524255 1.08506e-11 2014034
0.525564 1.05577e-11 2030818
0.526873 1.02057e-11 2030942
0.528182 9.95368e-12 2048530
0.529491 9.65698e-12 2059392
0.530800 9.39746e-12 2064196
0.532108 9.11027e-12 2071126
0.533417 8.89585e-12 2086962
0.534726 8.66757e-12 2102018
0.536035 8.40053e-12 2104958
0.537344 8.17994e-12 2118474
0.538653 7.98223e-12 2129306
0.539962 7.74911e-12 2135738
0.541271 7.53859e-12 2148470
0.542580 7.33717e-12 2155218
0.543889 7.15058e-12 2174810
0.545198 6.92872e-12 2175846
0.546507 6.73795e-12 2187890
0.547816 6.59851e-12 2205258
0.549125 6.38172e-12 2209238
0.550434 6.21265e-12 2223738
0.551743 6.03647e-12 2231642
0.553052 5.88147e-12 2245946
0.554361 5.71622e-12 2254470
0.555670 5.54476e-12 2260634
0.556979 5.42729e-12 2281338
0.558288 5.26275e-12 2286844
0.559597 5.11415e-12 2295756
0.560906 4.95257e-12 2304426
0.562215 4.83737e-12 2317850
0.563524 4.70183e-12 2325462
0.564833 4.5754e-12 2339978
0.566142 4.46061e-12 2351194
0.567451 4.33838e-12 2363526
0.568760 4.23013e-12 2376810
0.570069 4.09986e-12 2376610
0.571378 3.99927e-12 2393506
0.572687 3.89952e-12 2409870
0.573996 3.79276e-12 2412690
0.575305 3.70267e-12 2430658
0.576614 3.60051e-12 2436534
0.577923 3.51325e-12 2451808
0.579232 3.41427e-12 2458324
0.580541 3.32406e-12 2470070
0.581850 3.24178e-12 2484024
0.583159 3.15628e-12 2496124
0.584468 3.07056e-12 2502210
0.585777 3.00141e-12 2521476
0.587086 2.9027e-12 2515756
0.588395 2.85382e-12 2547586
0.589704 2.77077e-12 2550926
0.591012 2.69969e-12 2562446
0.592321 2.62567e-12 2571702
0.593630 2.56306e-12 2584922
0.594939 2.50155e-12 2598824
0.596248 2.43255e-12 2603320
0.597557 2.37572e-12 2619194
0.598866 2.31613e-12 2632014
0.600175 2.25445e-12 2639722
0.601484 2.19806e-12 2655282
0.602793 2.13981e-12 2661302
0.604102 2.08879e-12 2676114
0.605411 2.03132e-12 2685698
0.606720 1.98522e-12 2704722
0.608029 1.92794e-12 2708294
0.609338 1.88371e-12 2725226
0.610647 1.8376e-12 2738824
0.611956 1.78506e-12 2741488
0.613265 1.74334e-12 2758962
0.614574 1.70305e-12 2773736
0.615883 1.65677e-12 2775812
0.617192 1.62297e-12 2798478
0.618501 1.57869e-12 2806584
0.619810 1.53869e-12 2813636
0.621119 1.50274e-12 2829710
0.622428 1.46763e-12 2844376
0.623737 1.42909e-12 2850300
0.625046 1.39642e-12 2861542
0.626355 1.3671e-12 2877506
0.627664 1.33515e-12 2890146
0.628973 1.30324e-12 2899106
0.630282 1.27365e-12 2918964
0.631591 1.24252e-12 2924412
0.632900 1.21508e-12 2940298
0.634209 1.18112e-12 2948022
0.635518 1.15667e-12 2961746
0.636827 1.12305e-12 2970626
0.638136 1.10028e-12 2990178
0.639445 1.07333e-12 2999700
0.640754 1.04915e-12 3013276
0.642063 1.02211e-12 3017202
0.643372 1.0035e-12 3039854
0.644681 9.78527e-13 3044250
0.645990 9.60147e-13 3066674
0.647299 9.34495e-13 3068298
0.648607 9.15359e-13 3087902
0.649916 8.93417e-13 3092610
0.651225 8.75139e-13 3117456
0.652534 8.54033e-13 3117664
0.653843 8.35838e-13 3134610
0.655152 8.18719e-13 3152426
0.656461 7.98985e-13 3152790
0.657770 7.84663e-13 3174770
0.659079 7.68282e-13 3187386
0.660388 7.51592e-13 3194762
0.661697 7.38834e-13 3218054
0.663006 7.20147e-13 3217622
0.664315 7.08257e-13 3241350
0.665624 6.92051e-13 3248478
0.666933 6.79146e-13 3264214
0.668242 6.62644e-13 3267546
0.669551 6.51983e-13 3293718
0.670860 6.37226e-13 3299126
0.672169 6.24695e-13 3315850
0.673478 6.11524e-13 3321946
0.674787 6.00213e-13 3342966
0.676096 5.87391e-13 3349970
0.677405 5.76339e-13 3365138
0.678714 5.65374e-13 3377886
0.680023 5.55395e-13 3393218
0.681332 5.44029e-13 3401274
0.682641 5.35554e-13 3422450
0.683950 5.25797e-13 3429390
0.685259 5.15828e-13 3443402
0.686568 5.05614e-13 3456938
0.687877 4.97556e-13 3474246
0.689186 4.86861e-13 3477482
0.690495 4.8096e-13 3499314
0.691804 4.70991e-13 3507626
0.693113 4.64655e-13 3521622
0.694422 4.56871e-13 3540770
0.695731 4.49506e-13 3550634
0.697040 4.41287e-13 3562998
0.698349 4.3441e-13 3576962
0.699658 4.26675e-13 3586266
0.700967 4.19118e-13 3602354
0.702276 4.1258e-13 3621470
0.703585 4.05488e-13 3626034
0.704894 4.00003e-13 3649930
0.706203 3.93064e-13 3656710
0.707511 3.86665e-13 3667898
0.708820 3.81236e-13 3684906
0.710129 3.7528e-13 3692318
0.711438 3.7204e-13 3721706
0.712747 3.65003e-13 3717354
0.714056 3.61277e-13 3745826
0.715365 3.55705e-13 3752454
0.716674 3.50379e-13 3766314
0.717983 3.46005e-13 3779042
0.719292 3.41378e-13 3800558
0.720601 3.36129e-13 3801482
0.721910 3.32561e-13 3826098
0.723219 3.28193e-13 3833762
0.724528 3.24077e-13 3854334
